Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
106939,127.0435,,2.98E-17,,,,
106946,127.0518,,2.23E-16,8.85E-17,5.96E-17,2.84E-16,5.99E-17
106991,127.1053,,,3.80E-17,,,
107035,127.1576,,,3.89E-17,,,
107064,127.192,,3.15E-17,,,,
107106,127.2419,,1.87E-16,3.05E-16,,1.28E-16,4.00E-17
107141,127.2835,,6.76E-16,1.35E-15,9.88E-18,7.19E-16,2.27E-16
107159,127.3049,,,3.90E-17,,,
107161,127.3073,,8.56E-17,2.57E-16,,8.20E-17,2.61E-17
107172,127.3203,,1.66E-15,3.23E-15,2.24E-17,1.57E-15,4.42E-16
107185,127.3358,,4.29E-16,8.73E-16,,4.10E-16,1.31E-16
107196,127.3488,,3.35E-16,6.11E-16,,2.88E-16,7.21E-17
107280,127.4486,,6.72E-16,1.11E-15,1.67E-17,4.95E-16,1.18E-16
107283,127.4522,,4.26E-17,5.64E-17,,,
107309,127.4831,,5.36E-17,8.33E-17,,6.87E-17,1.79E-17
107324,127.5009,,8.70E-17,3.25E-16,,1.35E-16,4.28E-17
107375,127.5615,,1.12E-15,2.14E-15,1.65E-17,9.00E-16,3.04E-16
107454,127.6554,,5.85E-17,1.40E-16,,,
107461,127.6637,,3.26E-15,5.55E-15,9.33E-17,2.51E-15,7.97E-16
107471,127.6755,,4.83E-17,7.43E-17,,,
107474,127.6791,,5.46E-17,1.18E-16,,,2.00E-17
107509,127.7207,,2.02E-16,3.60E-16,,1.45E-16,6.73E-17
107516,127.729,,2.03E-15,3.58E-15,4.15E-17,1.64E-15,4.36E-16
107521,127.7349,,9.04E-17,1.80E-16,,7.94E-17,2.08E-17
107548,127.767,,1.53E-15,3.14E-15,4.04E-17,1.49E-15,3.90E-16
107592,127.8193,,5.56E-17,1.31E-16,,5.73E-17,
107614,127.8454,,6.52E-17,1.37E-16,,8.90E-17,
107624,127.8573,,2.70E-16,5.87E-16,,3.28E-16,4.50E-17
107635,127.8704,,,4.22E-16,,,
107640,127.8763,,1.05E-15,2.33E-15,,1.19E-15,2.92E-16
107688,127.9333,,1.25E-16,2.89E-16,9.64E-18,9.81E-17,4.10E-17
107737,127.9916,,1.79E-16,4.24E-16,,1.64E-16,4.96E-17
107792,128.0569,,,3.81E-17,,,
107831,128.1032,,,3.93E-17,,,
107852,128.1282,,4.26E-17,9.97E-17,,,
107862,128.1401,,,5.28E-17,,,
107882,128.1638,,8.56E-17,1.00E-16,,7.31E-17,1.96E-17
107893,128.1769,,,4.29E-17,,,
107994,128.2969,,2.96E-16,6.39E-16,,2.26E-16,4.71E-17
108014,128.3206,,,8.68E-17,,,2.03E-17
108019,128.3266,,3.64E-16,8.20E-16,,3.95E-16,1.30E-16
108059,128.3741,,5.21E-17,7.02E-17,,,
108074,128.3919,,,3.91E-17,,,
108102,128.4252,,,4.48E-17,,,
108202,128.544,,1.33E-15,2.87E-15,,1.52E-15,4.30E-16
108243,128.5927,,9.68E-17,1.58E-16,,6.27E-17,2.36E-17
108315,128.6782,,5.39E-17,1.51E-16,,7.75E-17,
108381,128.7566,,1.17E-16,1.75E-16,,8.73E-17,3.75E-17
108386,128.7626,,4.03E-16,1.01E-15,,3.62E-16,1.17E-16
108400,128.7792,,1.16E-16,2.48E-16,,1.31E-16,5.33E-17
108447,128.835,,6.23E-17,9.12E-17,,5.16E-17,
108453,128.8422,,8.55E-17,1.52E-16,9.60E-18,6.26E-17,
108455,128.8445,,3.11E-17,8.76E-17,,,
108460,128.8505,,3.96E-17,8.39E-17,,,
108464,128.8552,,1.50E-15,3.10E-15,4.17E-17,1.53E-15,3.80E-16
108472,128.8647,,6.75E-16,1.24E-15,,4.68E-16,1.48E-16
108488,128.8837,,,4.31E-17,,,
108501,128.8992,,3.07E-16,6.86E-16,,3.06E-16,6.34E-17
108509,128.9087,,1.33E-15,2.90E-15,,1.42E-15,3.98E-16
108510,128.9099,,,,2.14E-17,,
108531,128.9348,,7.23E-17,1.72E-16,,7.82E-17,
108615,129.0346,,5.61E-16,1.11E-15,1.28E-17,6.59E-16,1.38E-16
108640,129.0643,,5.17E-17,2.02E-16,,,
108702,129.138,,6.72E-16,1.30E-15,1.95E-17,7.89E-16,1.68E-16
108765,129.2128,,7.22E-17,1.57E-16,,,
108770,129.2188,,,4.49E-17,,,
108798,129.252,,4.45E-15,9.42E-15,4.61E-17,5.42E-15,1.23E-15
108810,129.2663,,3.56E-17,,,,
108825,129.2841,,1.36E-16,2.74E-16,,1.70E-16,5.58E-17
108915,129.391,,,3.59E-17,,,
108923,129.4005,,1.02E-16,1.11E-16,,,
108950,129.4326,,3.71E-17,6.02E-17,,,
108993,129.4837,,9.25E-17,1.86E-16,,5.97E-17,2.31E-17
108997,129.4884,,3.70E-17,4.95E-17,,,
109006,129.4991,,3.15E-15,6.89E-15,4.11E-17,3.72E-15,9.75E-16
109037,129.536,,3.83E-16,5.80E-16,,2.76E-16,6.19E-17
109053,129.555,,,3.80E-17,,,
109088,129.5965,,9.81E-17,1.20E-16,,5.58E-17,2.13E-17
109118,129.6322,,6.13E-17,1.42E-16,,4.81E-17,1.87E-17
109132,129.6488,,5.98E-17,2.52E-16,,8.83E-17,1.94E-17
109161,129.6833,,5.49E-16,9.70E-16,,2.60E-16,1.06E-16
109163,129.6856,,,,,1.11E-16,2.16E-17
109270,129.8128,,2.68E-16,4.26E-16,,2.09E-16,6.69E-17
109315,129.8662,,6.25E-17,9.01E-17,,1.21E-16,
109431,130.004,,2.86E-16,5.26E-16,,2.52E-16,7.77E-17
109580,130.181,,1.53E-16,3.39E-16,,1.47E-16,1.94E-17
109590,130.1929,,4.09E-17,1.65E-16,,8.87E-17,1.66E-17
109604,130.2096,,,2.81E-16,,,
109605,130.2107,,1.25E-16,,,7.32E-17,1.90E-17
109606,130.2119,,,,,4.91E-17,
109608,130.2143,,,6.03E-17,,,
109620,130.2286,,2.84E-16,5.37E-16,,3.36E-16,6.95E-17
109665,130.282,,4.65E-17,,,,
109711,130.3367,,,3.74E-17,,,
109713,130.339,,2.76E-17,,,,
109769,130.4056,,1.63E-16,2.33E-16,,1.25E-16,3.47E-17
109797,130.4388,,5.48E-17,1.24E-16,,6.98E-17,
109822,130.4685,,,1.95E-15,9.85E-18,8.12E-16,2.56E-16
109823,130.4697,,9.26E-16,,,,
109926,130.5921,,3.58E-16,8.45E-16,,3.57E-16,1.03E-16
109957,130.6289,,1.57E-16,3.43E-16,,2.00E-16,5.86E-17
109964,130.6372,,,5.78E-17,,,
109993,130.6717,,3.11E-17,,,,
110012,130.6943,,3.29E-17,,,,
110018,130.7014,,2.75E-17,,,,
110052,130.7418,,7.49E-17,1.68E-16,,1.04E-16,2.24E-17
110069,130.762,,5.68E-17,1.13E-16,,7.95E-17,1.76E-17
110075,130.7691,,3.15E-17,1.17E-16,,1.05E-16,
110125,130.8285,,2.74E-16,4.48E-16,,2.34E-16,1.13E-16
110191,130.9069,,,,4.15E-17,,
110213,130.933,,3.77E-17,4.23E-17,,,
110277,131.0091,,9.44E-17,1.82E-16,,4.98E-17,
110286,131.0198,,5.11E-17,8.40E-17,,,
110370,131.1196,,,2.50E-15,,1.27E-15,
110371,131.1207,,1.39E-15,,1.59E-17,,2.54E-16
110380,131.1314,,5.11E-16,9.06E-16,,4.91E-16,1.25E-16
110405,131.1611,,7.59E-17,1.71E-16,,7.08E-17,
110475,131.2443,,,4.01E-17,,,
110478,131.2479,,5.84E-17,1.08E-16,,,
110488,131.2597,,2.97E-17,7.05E-17,,5.36E-17,1.75E-17
110520,131.2978,,5.23E-17,1.16E-16,,8.49E-17,
110539,131.3203,,7.66E-17,1.16E-16,,,
110541,131.3227,,,7.00E-17,,,
110564,131.35,,3.80E-17,5.71E-17,,,
110664,131.4688,,4.16E-17,1.11E-16,,,
110668,131.4736,,1.93E-16,4.60E-16,,2.01E-16,6.01E-17
110685,131.4938,,4.46E-16,1.09E-15,1.31E-17,4.25E-16,1.47E-16
110758,131.5805,,,3.45E-16,,,
110759,131.5817,,1.62E-16,,,,1.87E-17
110786,131.6138,,1.60E-16,3.31E-16,,1.93E-16,5.73E-17
110833,131.6696,,2.86E-16,5.71E-16,,2.61E-16,3.86E-17
110839,131.6767,,1.15E-16,2.08E-16,,8.18E-17,2.49E-17
110853,131.6934,,3.16E-17,,,,
110856,131.6969,,,,2.13E-17,,
110857,131.6981,,3.30E-16,7.11E-16,,1.99E-16,1.29E-16
110871,131.7147,,,4.78E-17,,,
110875,131.7195,,2.29E-16,3.74E-16,,1.65E-16,6.58E-17
110900,131.7492,,3.11E-17,,,,
110910,131.7611,,,5.20E-17,,,
110945,131.8027,,,4.49E-17,,,
110998,131.8656,,9.41E-16,1.81E-15,1.38E-17,8.44E-16,1.78E-16
111016,131.887,,,4.51E-17,,,
111058,131.9369,,2.85E-17,8.56E-17,,5.30E-17,
111063,131.9428,,8.64E-17,1.85E-16,,5.41E-17,2.67E-17
111163,132.0616,,3.60E-16,7.59E-16,1.18E-17,4.27E-16,9.07E-17
111167,132.0664,,7.91E-16,1.46E-15,,8.66E-16,2.54E-16
111199,132.1044,,2.38E-16,4.98E-16,,2.14E-16,6.23E-17
111203,132.1092,,1.53E-16,2.68E-16,,1.15E-16,2.26E-17
111229,132.1401,,1.25E-16,4.52E-16,1.07E-17,1.54E-16,3.20E-17
111264,132.1816,,7.04E-17,1.45E-16,,,
111300,132.2244,,7.83E-17,1.43E-16,,8.94E-17,1.69E-17
111316,132.2434,,,4.47E-17,,,
111385,132.3254,,3.24E-17,7.51E-17,,6.80E-17,
111390,132.3313,,1.10E-16,2.79E-16,,1.42E-16,3.15E-17
111414,132.3598,,,8.69E-17,,,
111423,132.3705,,1.16E-16,2.93E-16,,1.58E-16,5.11E-17
111434,132.3836,,4.96E-17,1.78E-16,,9.01E-17,
111447,132.399,,,3.59E-17,,,
111487,132.4466,,4.13E-17,,,,
111501,132.4632,,3.61E-17,4.71E-17,,,2.52E-17
111548,132.519,,1.55E-16,3.11E-16,,2.04E-16,4.67E-17
111572,132.5475,,3.42E-17,5.64E-17,,,
111594,132.5737,,,8.52E-17,,,
111619,132.6034,,,7.31E-17,,,
111652,132.6426,,,4.87E-17,,,
111692,132.6901,,8.26E-16,1.63E-15,,1.03E-15,2.02E-16
111740,132.7471,,3.18E-16,6.86E-16,,2.83E-16,8.49E-17
111743,132.7507,,1.56E-15,2.72E-15,2.35E-17,1.18E-15,3.40E-16
111746,132.7542,,8.17E-17,1.12E-16,,5.72E-17,
111891,132.9265,,8.25E-17,1.71E-16,,1.07E-16,2.38E-17
111901,132.9384,,3.04E-17,6.32E-17,,,
111944,132.9895,,1.54E-16,2.48E-16,,9.76E-17,1.77E-17
111977,133.0287,,1.61E-16,3.93E-16,,1.24E-16,4.58E-17
112037,133.1,,3.82E-17,4.08E-17,,,
112052,133.1178,,3.96E-17,5.60E-17,,,
112061,133.1285,,5.30E-16,1.02E-15,1.09E-17,3.88E-16,1.16E-16
112074,133.1439,,,4.89E-17,,,
112106,133.1819,,9.40E-16,2.15E-15,,8.73E-16,2.16E-16
112138,133.2199,,4.32E-17,6.31E-17,,,
112225,133.3233,,3.55E-17,4.98E-17,,,
112274,133.3815,,7.62E-17,1.05E-16,,6.58E-17,
112278,133.3863,,,6.81E-17,,,
112288,133.3981,,3.62E-17,1.18E-16,,7.68E-17,
112314,133.429,,,7.88E-17,,,
112339,133.4587,,5.08E-17,1.00E-16,,,
112351,133.473,,,5.43E-17,,,
112374,133.5003,,1.58E-16,3.59E-16,,1.61E-16,3.46E-17
112398,133.5288,,1.07E-15,2.06E-15,,9.19E-16,2.08E-16
112413,133.5466,,2.98E-17,,,,
112446,133.5858,,,5.67E-17,,5.43E-17,
112471,133.6155,,,4.39E-17,,,
112540,133.6975,,1.48E-16,3.25E-16,,1.29E-16,3.20E-17
112571,133.7343,,5.41E-17,5.27E-17,,4.81E-17,
112574,133.7379,,6.99E-17,1.16E-16,,7.55E-17,
112582,133.7474,,8.01E-17,2.21E-16,9.11E-18,,1.85E-17
112621,133.7937,,4.17E-16,6.97E-16,,3.20E-16,1.01E-16
112637,133.8128,,3.72E-16,6.80E-16,,3.20E-16,7.59E-17
112680,133.8638,,7.32E-17,2.00E-16,,9.37E-17,2.34E-17
112706,133.8947,,,1.54E-16,,,
112717,133.9078,,1.02E-15,1.74E-15,1.82E-17,9.33E-16,2.11E-16
112772,133.9731,,1.84E-16,2.75E-16,,1.61E-16,3.73E-17
112825,134.0361,,2.27E-16,4.78E-16,,1.85E-16,6.65E-17
112834,134.0468,,,4.50E-17,,,
112914,134.1418,,2.72E-17,,,,
112925,134.1549,,2.02E-16,4.92E-16,,1.14E-16,6.87E-17
112942,134.1751,,5.83E-17,1.64E-16,,9.84E-17,3.41E-17
112945,134.1787,,1.09E-16,1.80E-16,,1.30E-16,
112951,134.1858,,1.28E-16,2.54E-16,,8.77E-17,3.01E-17
112977,134.2167,,,5.98E-17,,,
112999,134.2428,,1.86E-16,3.48E-16,,1.95E-16,2.10E-17
113020,134.2678,,2.47E-16,4.94E-16,,1.44E-16,3.91E-17
113104,134.3676,,6.91E-17,8.11E-17,,5.49E-17,1.86E-17
113134,134.4032,,5.53E-17,1.61E-16,,,1.76E-17
113160,134.4341,,3.57E-17,6.03E-17,,4.69E-17,
113176,134.4531,,4.65E-16,8.92E-16,,3.87E-16,7.86E-17
113204,134.4864,,1.14E-16,2.86E-16,,1.22E-16,2.47E-17
113230,134.5172,,2.77E-15,5.65E-15,5.04E-17,2.66E-15,7.85E-16
113241,134.5303,,6.61E-16,1.10E-15,,5.36E-16,1.34E-16
113303,134.604,,,4.38E-17,,,
113340,134.6479,,7.28E-17,1.37E-16,,6.62E-17,
113393,134.7109,,2.69E-17,1.39E-16,,,
113405,134.7251,,,3.83E-17,,,
113420,134.743,,1.46E-16,2.43E-16,,1.34E-16,5.18E-17
113426,134.7501,,5.42E-17,8.58E-17,,,
113445,134.7727,,4.24E-17,1.13E-16,,,1.71E-17
113539,134.8843,,2.35E-16,5.56E-16,,3.15E-16,8.60E-17
113550,134.8974,,5.69E-17,1.13E-16,,6.26E-17,
113565,134.9152,,8.62E-17,8.32E-17,,6.38E-17,2.44E-17
113608,134.9663,,,1.55E-16,,,
113609,134.9675,,6.75E-17,,,6.93E-17,
113614,134.9734,,,,,,1.78E-17
113644,135.0091,,7.76E-17,,,,3.24E-17
113646,135.0114,,1.35E-15,2.75E-15,,1.37E-15,4.09E-16
113677,135.0483,,5.28E-17,8.70E-17,,,
113692,135.0661,,5.30E-17,6.75E-17,,,
113711,135.0887,,3.55E-16,8.34E-16,,2.84E-16,7.99E-17
113737,135.1196,,,4.65E-17,,,
113898,135.3108,,3.30E-17,1.16E-16,,,
114032,135.47,,1.72E-15,3.36E-15,1.89E-17,1.34E-15,4.18E-16
114041,135.4807,,,6.02E-17,,,1.74E-17
114078,135.5247,,7.35E-16,1.45E-15,2.22E-17,7.39E-16,1.53E-16
114108,135.5603,,6.11E-17,,,,
114269,135.7516,,3.23E-15,6.72E-15,3.73E-17,3.58E-15,8.58E-16
114317,135.8086,,5.75E-16,8.72E-16,4.21E-17,4.99E-16,1.05E-16
114387,135.8918,,5.49E-16,1.08E-15,,4.22E-16,1.24E-16
114393,135.8989,,9.22E-16,1.80E-15,,9.49E-16,2.30E-16
114445,135.9607,,3.61E-17,,,,
114470,135.9904,,9.42E-17,2.64E-16,,1.03E-16,2.90E-17
114499,136.0248,,,5.16E-17,,,
114577,136.1175,,4.68E-17,5.47E-17,,,
114599,136.1436,,7.65E-16,1.38E-15,,5.73E-16,1.80E-16
114630,136.1804,,,4.20E-17,,,
114694,136.2565,,,3.79E-17,,,
114719,136.2862,,,6.87E-17,,,
114787,136.367,,1.04E-15,2.14E-15,7.21E-17,1.20E-15,2.71E-16
114816,136.4014,,1.03E-16,1.78E-16,,7.97E-17,
114824,136.4109,,1.38E-16,3.27E-16,,1.51E-16,3.76E-17
114897,136.4976,,6.09E-17,2.05E-16,,5.93E-17,2.80E-17
114946,136.5558,,,5.02E-17,,,
115049,136.6782,,2.18E-16,4.43E-16,,2.33E-16,3.56E-17
115055,136.6853,,3.05E-16,6.07E-16,8.96E-18,3.16E-16,5.09E-17
115087,136.7234,,5.38E-17,1.07E-16,,4.80E-17,
115093,136.7305,,3.33E-17,,,,
115161,136.8113,,,4.77E-17,,,
115184,136.8386,,5.00E-17,9.00E-17,,5.06E-17,
115210,136.8695,,5.00E-17,1.41E-16,9.27E-18,,
115235,136.8992,,4.11E-17,1.45E-16,,4.92E-17,
115259,136.9277,,,4.56E-17,,,
115287,136.961,,1.36E-16,3.26E-16,,2.29E-16,3.87E-17
115313,136.9918,,4.18E-17,7.50E-17,,,
115317,136.9966,,2.78E-16,5.62E-16,,3.10E-16,7.47E-17
115349,137.0346,,5.86E-17,1.34E-16,,6.96E-17,1.84E-17
115394,137.0881,,1.70E-16,2.87E-16,,5.47E-17,6.44E-17
115435,137.1368,,,4.19E-17,,,
115454,137.1594,,,7.04E-17,,,
115475,137.1843,,1.19E-16,2.83E-16,,1.08E-16,1.95E-17
115507,137.2223,,,4.81E-17,,,
115524,137.2425,,,5.09E-17,,7.04E-17,
115577,137.3055,,4.93E-16,9.69E-16,,4.50E-16,1.08E-16
115594,137.3257,,3.13E-17,8.31E-17,,,1.80E-17
115599,137.3316,,1.46E-15,3.16E-15,1.07E-17,1.67E-15,3.71E-16
115618,137.3542,,1.23E-16,2.02E-16,,9.35E-17,
115676,137.4231,,3.04E-15,5.86E-15,2.50E-17,3.31E-15,7.87E-16
115710,137.4635,,1.20E-15,2.21E-15,8.66E-18,1.07E-15,3.17E-16
115729,137.4861,,6.74E-17,1.03E-16,,,
115805,137.5763,,,4.54E-17,,,
115812,137.5847,,6.00E-17,1.75E-16,9.26E-18,1.05E-16,1.91E-17
115863,137.6452,,2.82E-17,7.14E-17,,,
115874,137.6583,,3.31E-16,5.49E-16,1.01E-17,2.80E-16,8.28E-17
115941,137.7379,,4.35E-16,7.61E-16,1.03E-17,2.81E-16,1.04E-16
115962,137.7629,,3.47E-17,3.39E-17,,,
115979,137.7831,,6.29E-17,1.56E-16,,1.06E-16,1.86E-17
116010,137.8199,,,,2.56E-17,,
116011,137.8211,,9.43E-16,1.87E-15,,1.02E-15,2.46E-16
116033,137.8472,,4.60E-17,7.56E-17,,,
116055,137.8733,,7.38E-17,1.61E-16,,,
116151,137.9874,,1.26E-16,3.38E-16,,1.65E-16,1.99E-17
116190,138.0337,,,4.50E-17,,,
116216,138.0646,,,8.36E-17,,,
116233,138.0848,,4.02E-17,1.07E-16,,,
116257,138.1133,,1.15E-16,1.29E-16,,1.02E-16,2.11E-17
116401,138.2844,,,4.26E-17,,,
116443,138.3343,,7.32E-17,1.19E-16,,,
116495,138.3961,,,1.96E-15,1.30E-17,1.01E-15,2.10E-16
116496,138.3972,,9.15E-16,,,,
116501,138.4032,,6.03E-16,1.29E-15,,6.40E-16,1.37E-16
116520,138.4258,,3.93E-17,7.85E-17,,,
116540,138.4495,,1.03E-15,2.30E-15,1.64E-17,9.33E-16,2.90E-16
116545,138.4555,,2.20E-16,3.48E-16,,1.42E-16,3.80E-17
116569,138.484,,2.67E-16,5.87E-16,,2.94E-16,8.56E-17
116598,138.5184,,1.18E-16,1.58E-16,,6.18E-17,1.88E-17
116627,138.5529,,3.16E-17,4.09E-17,,,
116664,138.5968,,5.47E-16,9.65E-16,,3.97E-16,1.06E-16
116674,138.6087,,3.97E-17,6.64E-16,,6.42E-17,
116836,138.8012,,2.83E-17,5.39E-17,,,
116845,138.8119,,2.96E-17,6.86E-17,9.64E-18,,
116867,138.838,,4.94E-17,1.19E-16,,7.66E-17,
116891,138.8665,,8.11E-16,1.52E-15,9.55E-18,7.20E-16,2.06E-16
116907,138.8855,,,,,,3.80E-17
116909,138.8879,,4.91E-16,9.00E-16,,4.80E-16,5.15E-17
116941,138.9259,,2.93E-16,6.02E-16,,2.25E-16,7.12E-17
116987,138.9806,,9.09E-16,1.60E-15,1.44E-17,6.94E-16,2.22E-16
117151,139.1754,,,3.73E-17,,,
117172,139.2003,,6.15E-16,1.39E-15,2.80E-17,5.60E-16,1.74E-16
117186,139.217,,3.11E-17,1.47E-16,,7.79E-17,
117207,139.2419,,,1.61E-16,,,
117220,139.2574,,,,,5.67E-17,
117221,139.2585,,,2.34E-16,,,
117222,139.2597,,1.17E-16,,,4.43E-17,
117256,139.3001,,2.46E-16,5.72E-16,,1.72E-16,6.33E-17
117351,139.413,,7.78E-17,2.02E-16,,5.19E-17,
117383,139.451,,,1.53E-16,,,
117384,139.4522,,,,,5.23E-17,
117391,139.4605,,2.86E-16,5.91E-16,,2.95E-16,6.14E-17
117430,139.5068,,,4.32E-17,,,
117462,139.5449,,1.43E-15,2.89E-15,,1.41E-15,3.63E-16
117468,139.552,,5.47E-17,1.50E-16,6.77E-17,,
117534,139.6304,,3.72E-17,1.36E-16,,6.82E-17,1.67E-17
117550,139.6494,,,3.72E-17,,,
117560,139.6613,,9.43E-17,2.05E-16,,1.01E-16,3.00E-17
117656,139.7753,,3.39E-16,7.32E-16,,3.17E-16,7.01E-17
117681,139.805,,2.91E-17,,,,
117698,139.8252,,2.69E-17,5.96E-17,,,
117712,139.8419,,1.14E-16,,,,
117713,139.843,,,1.61E-16,,1.10E-16,
117740,139.8751,,,3.50E-17,,,
117757,139.8953,,3.64E-17,5.62E-17,,,
117774,139.9155,,1.38E-15,3.00E-15,2.01E-17,1.46E-15,3.42E-16
117784,139.9274,,3.87E-17,5.71E-17,,,
117786,139.9298,,4.68E-17,9.94E-17,,7.46E-17,
117793,139.9381,,1.69E-16,3.42E-16,,1.63E-16,4.92E-17
117796,139.9416,,7.03E-16,1.30E-15,,4.55E-16,1.50E-16
117848,140.0034,,3.35E-17,8.14E-17,,,
117857,140.0141,,1.06E-16,2.25E-16,,8.65E-17,3.97E-17
117874,140.0343,,1.41E-16,3.69E-16,,1.83E-16,3.03E-17
117908,140.0747,,2.94E-17,5.66E-17,,,
117927,140.0973,,2.20E-15,4.27E-15,2.80E-17,1.99E-15,4.75E-16
117944,140.1175,,5.94E-17,1.70E-16,,6.96E-17,
117971,140.1495,,1.78E-16,4.75E-16,,2.13E-16,5.06E-17
117988,140.1697,,3.95E-16,6.52E-16,1.47E-17,2.17E-16,7.00E-17
117994,140.1769,,3.19E-16,5.47E-16,,2.62E-16,5.94E-17
118009,140.1947,,9.24E-17,7.44E-17,,5.28E-17,
118013,140.1994,,1.38E-16,3.27E-16,,1.53E-16,3.59E-17
118019,140.2066,,8.79E-17,1.64E-16,,1.06E-16,1.98E-17
118022,140.2101,,1.46E-15,3.03E-15,2.43E-17,1.36E-15,3.68E-16
118031,140.2208,,5.11E-16,8.42E-16,,4.80E-16,7.97E-17
118034,140.2244,,,6.89E-17,,,
118080,140.279,,2.08E-16,4.06E-16,,2.27E-16,7.36E-17
118085,140.285,,2.22E-16,4.98E-16,,2.45E-16,6.05E-17
118133,140.342,,1.13E-16,3.14E-16,,1.25E-16,4.84E-17
118169,140.3848,,2.73E-17,5.93E-17,,,1.88E-17
118219,140.4442,,1.17E-16,2.48E-16,,1.75E-16,4.80E-17
118230,140.4572,,7.58E-16,1.57E-15,1.12E-17,8.38E-16,1.92E-16
118271,140.5059,,2.74E-16,5.01E-16,,,5.61E-17
118272,140.5071,,,,,1.99E-16,
118343,140.5915,,,1.38E-16,,,1.72E-17
118344,140.5927,,8.60E-17,,,,
118366,140.6188,,,3.38E-17,,,
