Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
71773,85.2663,,,5.776E-17,,,
71803,85.3020,,6.911E-17,8.521E-17,,,
72063,85.6108,,5.393E-17,1.092E-16,,,
72185,85.7558,,8.452E-17,1.685E-16,,,
72203,85.7772,,6.607E-17,1.007E-16,,,
72223,85.8009,,,1.436E-16,,,
72307,85.9007,,8.156E-16,8.516E-16,,7.112E-17,1.618E-17
72383,85.9910,,,6.642E-16,,,
72402,86.0136,,,7.010E-17,,,
72545,86.1835,,1.136E-16,2.112E-16,,,
72587,86.2334,,5.490E-16,1.437E-15,,,
72681,86.3450,,,5.148E-17,,,
72740,86.4151,,,7.395E-17,,,
72819,86.5090,,6.854E-17,1.434E-16,,,
72918,86.6266,,,4.092E-17,,,
72989,86.7109,,1.105E-16,,,,
72991,86.7133,,1.051E-16,5.844E-16,,1.218E-16,
73093,86.8345,,,6.722E-17,,,
73238,87.0067,,,5.358E-17,,,
73328,87.1137,,9.231E-17,1.766E-16,,,
73551,87.3786,,7.079E-17,4.565E-16,,,
73673,87.5235,,4.751E-17,1.257E-16,,,
73684,87.5366,,1.164E-16,2.282E-16,,1.244E-16,3.735E-17
73771,87.6399,,,8.335E-17,,,
73792,87.6649,,5.306E-16,9.753E-16,,4.163E-16,1.158E-16
73797,87.6708,,1.033E-16,3.969E-16,,,
73962,87.8669,,1.559E-16,5.440E-16,,,
74021,87.9369,,,2.259E-16,,,
74137,88.0748,,,8.832E-16,,,
74184,88.1306,,5.067E-17,,,,
74235,88.1912,,2.259E-16,4.918E-16,,,
74312,88.2827,,,5.489E-17,,,
74648,88.6818,,,4.572E-17,,,
75007,89.1083,,,1.232E-16,,,
75010,89.1119,,,1.543E-16,,,
75173,89.3055,,,6.627E-17,,,
75181,89.3150,,,4.124E-17,,,
75355,89.5217,,,1.039E-16,,,
75365,89.5336,,6.472E-17,7.046E-17,,,
75523,89.7213,,,1.597E-16,,,
75584,89.7938,,8.031E-17,2.514E-16,,,
75596,89.8080,,,5.211E-17,,,
75652,89.8746,,5.924E-17,7.907E-17,,,
75709,89.9423,,,9.484E-17,,,
75836,90.0932,,1.029E-15,1.836E-15,,,
75913,90.1846,,3.847E-16,1.012E-15,,,
76088,90.3925,,1.749E-16,3.185E-16,,,
76167,90.4864,,1.041E-16,8.001E-17,,,
76293,90.6361,,1.042E-16,2.431E-16,,,
76362,90.7181,,,5.411E-17,,,
76478,90.8559,,,2.974E-16,,,
76947,91.4130,,,1.038E-16,,,
76973,91.4439,,,2.491E-16,,,
77163,91.6696,,,9.702E-17,,,
77166,91.6732,,,1.200E-16,,,
77324,91.8609,,7.185E-17,2.070E-16,,,
77477,92.0427,,6.498E-17,1.285E-16,,,
77975,92.6343,,,6.043E-17,,,
78629,93.4113,,,2.331E-15,,,
78765,93.5728,,,6.361E-16,,,
78772,93.5811,,7.777E-17,1.733E-16,,,
78804,93.6192,,7.795E-17,2.429E-16,,,
78943,93.7843,,7.985E-17,1.731E-16,,,
79135,94.0124,,6.192E-16,1.206E-15,,7.057E-16,1.854E-16
79215,94.1074,,3.152E-16,4.634E-16,,,
79244,94.1419,,,5.305E-17,,,
79336,94.2512,,6.934E-17,1.238E-16,,6.005E-17,2.143E-17
79519,94.4686,,7.596E-17,6.938E-17,,,
79526,94.4769,,6.234E-17,2.206E-16,,,
79576,94.5363,,,3.936E-16,,,
79661,94.6373,,3.986E-16,1.299E-15,,,
79672,94.6503,,1.351E-16,4.640E-16,,,
79719,94.7062,,,4.517E-17,,,
79825,94.8321,,,5.899E-17,,,
79831,94.8392,,4.680E-17,2.141E-16,,,
79902,94.9236,,1.885E-15,4.609E-15,,,
79919,94.9438,,,4.759E-17,,,
79932,94.9592,,1.597E-16,1.240E-15,,,
80031,95.0768,,7.011E-17,9.252E-17,,,
80064,95.1160,,,9.496E-17,,,
80120,95.1826,,6.685E-17,1.659E-16,,,
80503,95.6376,,,1.413E-16,,,
80553,95.6970,,,5.498E-17,,,
80821,96.0153,,,4.306E-17,,,
80843,96.0415,,,1.032E-16,,,
80866,96.0688,,6.425E-17,1.229E-16,,,
80989,96.2149,,,7.262E-17,,,
81172,96.4323,,,3.441E-16,,,
81201,96.4668,,2.894E-16,5.342E-16,2.461E-17,2.872E-16,6.690E-17
81215,96.4834,,,5.616E-17,,,
81219,96.4882,,,4.326E-17,,,
81234,96.5060,,6.643E-17,1.318E-16,,,
81396,96.6984,,,5.314E-17,,,
81399,96.7020,,4.890E-17,4.392E-17,,,
81444,96.7555,,,4.861E-17,,,
81569,96.9040,,,9.520E-17,,,
81589,96.9277,,,7.315E-17,,,
81750,97.1190,,,6.712E-17,,,
81779,97.1535,,6.769E-17,4.891E-17,,,
81863,97.2532,,7.456E-17,2.541E-16,,,
81885,97.2794,,4.932E-17,5.642E-17,,,
81961,97.3697,,6.591E-17,1.370E-16,,,
82257,97.7213,,6.095E-17,6.846E-17,,,
82314,97.7890,,,2.340E-16,,,
82462,97.9649,,,6.970E-17,,,
82521,98.0349,,,1.337E-16,,,
82525,98.0397,,,6.731E-17,,,
82638,98.1739,,,4.920E-17,,,
82687,98.2322,,1.553E-16,2.939E-16,,,
83000,98.6040,,,4.455E-17,,,
83031,98.6408,,,1.631E-16,,,
83068,98.6848,,,5.211E-17,,,
83095,98.7169,,,7.754E-17,,,
83324,98.9889,,7.575E-17,1.267E-16,,,
83334,99.0008,,7.317E-17,1.814E-16,,,
83416,99.0982,,,6.884E-17,,,
83611,99.3299,,1.400E-16,3.806E-16,,,
83804,99.5592,,7.218E-16,1.121E-15,,,
84211,100.0427,,,5.098E-17,,,
84225,100.0593,,,6.302E-17,,,
84354,100.2126,,2.579E-16,4.437E-16,,2.298E-16,5.957E-17
84369,100.2304,,,5.565E-17,,,
84580,100.4810,,,2.436E-16,,,
84583,100.4846,,,4.416E-17,,,
84614,100.5214,,,1.200E-16,,,
84716,100.6426,,1.245E-16,2.370E-16,,,
84757,100.6913,,,7.252E-17,,,
84813,100.7578,,,1.804E-16,,,
84857,100.8101,,,4.280E-17,,,
84899,100.8600,,,7.991E-17,,,
84908,100.8707,,,7.998E-17,,,
85145,101.1523,,7.626E-16,1.146E-15,,,
85175,101.1879,,5.441E-17,9.136E-17,,,
85253,101.2806,,1.283E-16,3.097E-16,,,
85350,101.3958,,2.064E-16,2.152E-16,,,
85503,101.5776,,,4.140E-16,,,
85609,101.7035,,6.252E-17,3.600E-16,,,
85672,101.7783,,,9.232E-17,,,
85786,101.9138,,,6.618E-17,,,
85799,101.9292,,,1.117E-16,,,
85825,101.9601,,,5.574E-17,,,
85990,102.1561,,4.783E-17,6.097E-17,,,
86173,102.3735,,,5.077E-17,,,
86538,102.8071,,,8.664E-17,,,
86571,102.8463,,6.878E-17,1.246E-16,,,
86585,102.8630,,5.619E-17,1.952E-16,,,
86609,102.8915,,4.665E-17,1.538E-16,,,
86663,102.9556,,,6.747E-17,,,
86708,103.0091,,,1.823E-16,,,
86709,103.0103,,1.559E-16,,,,
86755,103.0649,,,4.915E-17,,,
86810,103.1303,,9.227E-17,4.420E-17,,,
86917,103.2574,,5.344E-17,6.841E-17,,,
86952,103.2990,,8.429E-17,9.976E-17,,,
86956,103.3037,,1.631E-16,2.606E-16,,,
87029,103.3905,,8.347E-17,1.516E-16,,,
87225,103.6233,,1.054E-16,6.868E-16,,,
87517,103.9702,,1.242E-16,2.160E-16,,7.646E-17,1.631E-17
87681,104.1650,,,5.936E-17,,,
87768,104.2684,,3.757E-16,7.594E-16,,,
87853,104.3694,,1.598E-16,1.968E-16,,,
87886,104.4086,,4.275E-16,5.833E-16,,,
88014,104.5606,,,1.139E-16,,,
88015,104.5618,,5.651E-17,,,,
88059,104.6141,,2.373E-16,3.355E-16,,,
88062,104.6177,,1.382E-16,4.990E-16,,,
88110,104.6747,,,8.911E-17,,,
88129,104.6973,,5.769E-17,1.613E-16,,,
88179,104.7567,,,1.408E-16,,,
88227,104.8137,,7.740E-17,1.703E-16,,,
88562,105.2117,,,7.468E-17,,,
88659,105.3269,,7.491E-16,9.438E-16,,,
88675,105.3459,,,4.932E-17,,,
88803,105.4980,,1.988E-16,7.608E-16,,,
89209,105.9803,,,4.435E-17,,,
89364,106.1644,,1.170E-16,2.916E-16,,,
89475,106.2963,,,1.087E-16,,,
89595,106.4389,,,4.941E-16,,,
89727,106.5957,,,1.092E-16,,,
89949,106.8594,,1.173E-16,6.317E-16,,,
89977,106.8927,,7.037E-17,1.636E-16,,,
90274,107.2455,,2.288E-16,5.482E-16,,,
90418,107.4166,,,7.058E-17,,,
90429,107.4297,,5.061E-17,1.090E-16,,,
90488,107.4997,,2.765E-16,1.018E-15,,,
90517,107.5342,,,8.717E-17,,,
90641,107.6815,,,5.137E-17,,,
90656,107.6993,,3.163E-16,6.300E-16,,1.649E-16,7.790E-17
90760,107.8229,,,,,,
90843,107.9215,,2.875E-16,5.858E-16,,,
90859,107.9405,,,,1.650E-17,,
90867,107.9500,,,6.150E-17,,,
90914,108.0058,,,1.111E-16,,,
91082,108.2054,,,9.266E-17,,,
91173,108.3135,,,1.008E-16,,,
91266,108.4240,,4.542E-16,6.334E-16,,,
91366,108.5428,,8.042E-17,1.055E-16,,,
91523,108.7293,,,5.953E-16,,,
91624,108.8493,,3.112E-16,8.018E-16,,,
91683,108.9194,,5.878E-17,4.999E-17,,,
91745,108.9931,,6.606E-17,1.013E-16,,,
91898,109.1748,,1.118E-16,2.530E-16,,,
91935,109.2188,,1.029E-16,1.457E-16,,,
92333,109.6916,,1.176E-16,2.247E-16,,,
92465,109.8484,,7.115E-17,1.911E-16,,6.924E-17,3.823E-17
92848,110.3034,,,1.065E-16,,,
92875,110.3355,,3.906E-16,7.148E-16,,,
93168,110.6836,,5.667E-17,1.633E-16,,,
93713,111.3310,,6.585E-16,6.661E-16,,,
93769,111.3976,,2.417E-16,4.892E-16,,,
93771,111.3999,,,3.319E-16,,,
93832,111.4724,,2.192E-16,1.975E-15,,,
93900,111.5532,,,6.497E-17,,,
93950,111.6126,,4.431E-17,8.868E-17,,,
94083,111.7706,,1.276E-16,3.071E-16,,1.805E-16,3.660E-17
94141,111.8395,,2.205E-16,4.802E-16,,,
94515,112.2838,,4.481E-16,1.071E-15,,,
94545,112.3195,,,1.071E-16,,,
94549,112.3242,,,1.935E-16,,,
94833,112.6616,,,5.750E-17,,,
94856,112.6889,,,8.287E-17,,,
94950,112.8006,,4.688E-17,5.570E-17,,,
95068,112.9408,,,6.715E-17,,,
95340,113.2639,,,1.739E-16,,,
95444,113.3875,,2.044E-16,4.519E-16,,,
95471,113.4195,,6.422E-17,4.253E-17,,,
95505,113.4599,,7.984E-17,1.170E-16,,,
95634,113.6132,,,6.288E-17,,,
95693,113.6833,,6.046E-17,1.205E-16,,,
95796,113.8056,,7.672E-17,6.662E-16,,,
95952,113.9910,,,2.562E-16,,,
95991,114.0373,,2.063E-16,3.914E-16,,,
96115,114.1846,,1.136E-15,2.606E-15,,,
96158,114.2357,,,5.497E-17,,,
96280,114.3806,,2.673E-16,6.234E-16,,,
96307,114.4127,,4.731E-17,7.217E-17,,,
96351,114.4650,,2.352E-16,1.845E-16,,5.524E-17,
96425,114.5529,,1.585E-16,5.254E-16,,,
96494,114.6349,,,1.227E-16,,,
96651,114.8214,,3.383E-16,8.073E-16,,,
96846,115.0530,,6.288E-17,9.244E-17,,,
96984,115.2170,,,5.924E-17,,,
97104,115.3596,,,1.169E-16,,,
97118,115.3762,,1.501E-16,4.957E-16,,,
97193,115.4653,,8.547E-17,2.202E-16,,,
97235,115.5152,,,6.680E-17,,,
97312,115.6067,,6.208E-17,1.472E-16,,,
97396,115.7064,,,4.718E-16,,,
97410,115.7231,,,5.606E-17,,,
97560,115.9013,,6.710E-17,1.376E-16,,,
97570,115.9132,,,1.036E-16,,,
97795,116.1805,,,1.429E-16,,,
97877,116.2779,,2.430E-16,5.607E-16,,,
97953,116.3682,,1.121E-16,3.652E-16,,4.204E-17,
97968,116.3860,,,5.936E-17,,,
98020,116.4478,,6.551E-17,1.409E-16,,,
98218,116.6830,,,4.559E-17,,,
98633,117.1760,,1.092E-16,2.272E-16,,9.466E-17,
98642,117.1867,,1.483E-16,3.016E-16,,,
98666,117.2152,,6.873E-16,1.304E-15,,,
98677,117.2283,,5.694E-17,1.297E-16,,,
98680,117.2318,,3.896E-16,6.647E-16,,2.755E-16,5.259E-17
98768,117.3364,,1.286E-16,2.632E-16,,9.609E-17,2.375E-17
99003,117.6156,,,9.803E-17,,,
99066,117.6904,,,7.098E-17,,,
99111,117.7439,,,1.367E-16,,,
99246,117.9042,,2.337E-16,4.669E-16,,,
99276,117.9399,,,8.959E-17,,,
99291,117.9577,,1.617E-15,2.497E-15,,,
99430,118.1228,,,5.031E-17,,,
99783,118.5422,,8.070E-17,2.579E-16,,,
99868,118.6432,,2.717E-16,6.295E-16,,,
99914,118.6978,,1.273E-16,1.630E-16,,,
99944,118.7335,,4.565E-17,4.440E-17,,,
100255,119.1029,,,4.360E-17,,,
100274,119.1255,,,8.996E-17,,,
100402,119.2776,,,4.991E-17,,,
100406,119.2823,,,7.077E-17,,,
100496,119.3892,,,7.269E-16,,,
100664,119.5888,,2.439E-16,5.453E-16,,2.305E-16,9.263E-17
100682,119.6102,,,3.646E-16,,,
100798,119.7480,,5.130E-16,7.129E-16,,,
100837,119.7944,,3.978E-16,9.911E-16,,,
100875,119.8395,,1.790E-16,3.640E-16,,,
100885,119.8514,,,1.234E-16,,,
101134,120.1472,,,1.940E-16,,,
101172,120.1923,,,5.625E-17,,,
101401,120.4644,,,1.247E-16,,,
101402,120.4656,,6.066E-17,,,,
101469,120.5452,,,7.349E-17,,,
101582,120.6794,,,1.030E-16,,,
101606,120.7079,,,5.163E-17,,,
101869,121.0204,,1.420E-16,3.668E-16,,,
101940,121.1047,,,1.027E-16,,3.946E-17,
101977,121.1487,,7.723E-17,5.719E-17,,,
102315,121.5502,,,4.240E-16,,,
102386,121.6346,,,4.721E-17,,,
102435,121.6928,,4.777E-17,,,,
102439,121.6975,,5.405E-17,,,,
102631,121.9256,,4.417E-17,8.485E-17,,,
102725,122.0373,,1.957E-16,3.665E-16,,,
102739,122.0539,,,4.672E-17,,,
102773,122.0943,,,9.644E-17,,,
102804,122.1312,,,7.607E-17,,,
102850,122.1858,7.133E-15,9.450E-16,1.889E-15,,,
102896,122.2404,,,1.690E-16,,,
102931,122.2820,,1.400E-16,3.094E-16,,,
103151,122.5434,,,5.120E-17,,,
103199,122.6004,,9.922E-16,1.835E-15,2.231E-17,7.142E-16,2.015E-16
103237,122.6456,,3.666E-16,6.882E-16,,,
103422,122.8653,,5.178E-17,4.104E-16,,,
103464,122.9152,,6.088E-16,1.259E-15,,,
103470,122.9224,,9.079E-17,8.794E-17,,,
103535,122.9996,,1.317E-16,4.265E-16,,,
103705,123.2015,,5.829E-17,8.761E-17,,,
103735,123.2372,,,4.238E-17,,,
103749,123.2538,,4.561E-17,1.032E-16,,,
104015,123.5698,,,8.104E-17,,,
104053,123.6150,,,4.890E-17,,,
104156,123.7373,,8.109E-17,9.578E-17,,,
104208,123.7991,,8.117E-17,1.354E-16,,,
104276,123.8799,,1.945E-16,4.912E-16,,,
104293,123.9001,,5.695E-17,1.715E-16,,,
104657,124.3325,,4.854E-17,1.980E-16,,,
104674,124.3527,,2.007E-16,4.275E-16,,1.764E-16,3.091E-17
104748,124.4406,,1.272E-16,3.919E-16,,1.495E-16,4.937E-17
104796,124.4976,,8.644E-17,3.053E-16,,,
104888,124.6069,,,8.297E-17,,,
104998,124.7376,,,8.254E-16,,,
105022,124.7661,,4.429E-17,,,,
105082,124.8374,,7.124E-17,1.339E-16,,,
105092,124.8493,,,6.781E-17,,,
105127,124.8909,,,2.922E-16,,,
105169,124.9408,,,4.789E-17,,,
105299,125.0952,,,1.178E-15,,,
105306,125.1035,,2.418E-16,3.359E-16,,,
105337,125.1404,,2.802E-16,4.947E-16,,,
105369,125.1784,,6.664E-17,1.692E-16,,,
105499,125.3328,,5.578E-17,3.863E-16,,,
105580,125.4290,,7.328E-17,1.175E-16,,4.428E-17,
105629,125.4873,,,3.843E-16,,,
105784,125.6714,,7.019E-17,2.280E-16,,,
105883,125.7890,,8.157E-17,1.154E-16,,,
105903,125.8128,,,7.342E-17,,,
105907,125.8175,,,4.208E-17,,,
106041,125.9767,,3.280E-16,4.490E-16,,,
106045,125.9815,,5.614E-17,1.857E-16,,,
106138,126.0919,,,,,,
106139,126.0931,,1.191E-15,2.826E-15,,,
106155,126.1121,,4.022E-16,8.464E-16,,,
106341,126.3331,,,1.582E-16,,,
106459,126.4733,,,7.218E-17,,,
106478,126.4959,,1.095E-16,2.620E-16,,1.474E-16,3.397E-17
106532,126.5600,,,6.573E-17,,,
106542,126.5719,,2.206E-16,4.129E-16,,,
106593,126.6325,,3.929E-16,4.042E-16,,4.571E-17,
106714,126.7762,,4.562E-17,,,,
106738,126.8047,,,8.966E-17,,,
106946,127.0518,,3.224E-16,6.073E-16,,,
107025,127.1457,,1.712E-16,2.374E-16,,,
107168,127.3156,,5.383E-17,1.653E-16,,,
107295,127.4665,,,1.394E-16,,,
107303,127.4760,,,1.332E-15,,,
107304,127.4772,,1.004E-15,,,,
107307,127.4807,,4.902E-17,7.226E-17,,,
107574,127.7979,,8.381E-16,1.861E-15,,,
107662,127.9025,,1.907E-16,3.677E-16,,1.919E-16,5.634E-17
107968,128.2660,,1.603E-15,1.363E-15,,,
107999,128.3028,,,6.682E-17,,,
108093,128.4145,,1.327E-16,2.484E-16,,1.065E-16,2.535E-17
108232,128.5796,,1.095E-16,9.976E-17,,,
108308,128.6699,,,8.169E-17,,,
108585,128.9990,,,4.791E-17,,,
108690,129.1237,,6.693E-17,9.631E-17,,,
108841,129.3031,,2.917E-16,5.318E-16,,2.079E-16,5.396E-17
109129,129.6453,,,1.316E-16,,,
109149,129.6690,,,9.640E-17,,,
109293,129.8401,,,9.096E-17,,,
109350,129.9078,,7.293E-17,1.210E-16,,,
109441,130.0159,,,4.277E-17,,,
109490,130.0741,,5.371E-17,9.031E-17,,,
109494,130.0789,,5.811E-17,1.374E-16,,6.181E-17,2.321E-17
109668,130.2856,,1.402E-16,2.250E-16,,,
109700,130.3236,,7.937E-17,9.969E-17,,,
109741,130.3723,,4.574E-17,,,,
109835,130.4840,,2.069E-15,4.321E-15,4.604E-17,2.151E-15,5.431E-16
110005,130.6859,,3.905E-16,5.948E-16,,3.113E-16,6.776E-17
110125,130.8285,,1.340E-16,2.234E-16,,,
110187,130.9022,,5.402E-17,1.062E-16,,,
110534,131.3144,,,7.302E-17,,,
110680,131.4878,,2.950E-16,4.040E-16,,,
110727,131.5437,,2.445E-16,4.402E-16,,,
110736,131.5544,,5.665E-17,6.917E-17,,,
110779,131.6055,,,5.765E-17,,,
110834,131.6708,,1.767E-16,3.065E-16,,,
110988,131.8537,,5.765E-17,8.798E-17,,,
111032,131.9060,,4.391E-17,1.407E-16,,,
111056,131.9345,,7.033E-16,1.614E-15,,,
111152,132.0486,,4.563E-17,8.472E-17,,,
111353,132.2874,,2.645E-16,3.483E-16,,,
111468,132.4240,,,1.472E-16,,,
111618,132.6022,,,1.012E-16,,,
111693,132.6913,,4.680E-16,1.107E-15,,,
111717,132.7198,,3.934E-16,7.528E-16,,,
111808,132.8279,,7.880E-17,2.861E-16,,,
112001,133.0572,,,7.140E-17,,,
112016,133.0750,,2.426E-16,5.495E-16,,,
112039,133.1023,,,4.116E-17,,,
112088,133.1605,,1.412E-16,4.051E-16,,,
112232,133.3316,,,2.024E-16,,,
112273,133.3803,,4.373E-17,,,,
112334,133.4528,,2.752E-15,3.088E-15,,1.626E-16,3.363E-17
112371,133.4967,,6.419E-17,7.656E-17,,,
112550,133.7094,,,4.878E-17,,,
112558,133.7189,,,4.771E-16,,,
112666,133.8472,,4.377E-16,7.469E-16,,,1.747E-17
112681,133.8650,,,3.445E-16,,,
112745,133.9411,,3.964E-16,8.012E-16,,,
112758,133.9565,,,7.804E-17,,,
112816,134.0254,,9.303E-16,1.594E-15,,6.620E-16,1.652E-16
112920,134.1490,,,4.876E-16,,,
112986,134.2274,,,6.218E-17,,,
113381,134.6966,,4.948E-17,1.409E-16,,,
113519,134.8606,,,3.985E-17,,,
113716,135.0946,,2.091E-16,4.178E-16,,1.075E-16,7.979E-17
113902,135.3156,,5.105E-17,1.756E-16,,,
114300,135.7884,,,1.446E-16,,,
114319,135.8110,,9.494E-16,1.705E-15,,,
114609,136.1555,,,1.087E-16,,,
114765,136.3408,,,7.592E-16,,,
114860,136.4537,,1.750E-16,,,,
114861,136.4549,,,2.193E-16,,,
115124,136.7673,,2.614E-16,1.502E-15,,,
115240,136.9051,,,5.647E-17,,,
115376,137.0667,,,9.086E-17,,,
115412,137.1095,,4.372E-16,1.825E-15,,,
115459,137.1653,,,4.141E-17,,,
115500,137.2140,,,6.874E-17,,,
115536,137.2568,,8.276E-17,2.203E-16,,,
115624,137.3613,,1.258E-16,1.522E-15,,,
115868,137.6512,,,4.622E-17,,,
115923,137.7165,,,1.559E-16,,,
115935,137.7308,,1.018E-16,1.866E-16,,,
116007,137.8163,,4.357E-17,,,,
116108,137.9363,,,5.337E-17,,,
116310,138.1763,,1.689E-16,2.536E-16,,,
116376,138.2547,,,1.143E-15,,,
116856,138.8249,,2.222E-16,7.892E-16,,,
116907,138.8855,,1.583E-16,3.468E-16,,,
116916,138.8962,,,1.016E-16,,,
117263,139.3084,,,8.472E-17,,,
117293,139.3441,,,8.889E-17,,,
117312,139.3667,,1.501E-16,3.511E-16,,,
117317,139.3726,,6.560E-16,1.342E-15,,,
117432,139.5092,,,4.063E-17,,,
117482,139.5686,,,6.930E-17,,,
117745,139.8811,,1.140E-16,1.506E-16,,,
117747,139.8834,,5.115E-16,9.322E-16,,,
118077,140.2755,,,9.304E-17,,,1.769E-17
118105,140.3087,,3.125E-16,6.793E-16,,,
118133,140.3420,6.838E-15,,,,,
118134,140.3432,,3.053E-15,5.313E-15,,,
118255,140.4869,,4.280E-17,4.387E-17,,,
