Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
19283,22.9082,,,6.12E-17,,,
19363,23.0032,,,7.45E-16,,,
19364,23.0044,,5.87E-16,,,,
19503,23.1696,,1.02E-16,1.68E-16,,,
19571,23.2503,,1.65E-16,3.21E-16,,,
19826,23.5533,,,1.17E-16,,,
19829,23.5569,,1.17E-16,,,,
19830,23.558,,,2.83E-16,,,
19906,23.6483,,,9.22E-17,,,
19992,23.7505,,9.60E-17,1.23E-16,,,
20000,23.76,,,8.30E-17,,,
20042,23.8099,,5.06E-17,4.96E-17,,,
20081,23.8562,,,7.36E-17,,,
20124,23.9073,,,1.01E-16,,,
20274,24.0855,,,6.38E-17,,,
20294,24.1093,,2.11E-16,1.14E-15,,,
20362,24.1901,,,5.03E-17,,,
20397,24.2316,,,5.60E-17,,,
20529,24.3885,,,5.18E-17,,,
20596,24.468,,1.34E-16,2.34E-16,,,
20647,24.5286,,,9.21E-17,,,
20885,24.8114,,,6.20E-17,,,
20928,24.8625,,,5.28E-17,,,
20974,24.9171,,3.02E-16,1.26E-15,,,
21113,25.0822,,1.35E-16,1.95E-16,,,
21125,25.0965,,5.18E-17,6.59E-17,,,
21201,25.1868,,,9.12E-17,,,
21230,25.2212,,,5.20E-17,,,
21248,25.2426,,5.66E-17,1.01E-16,,,
21377,25.3959,,,6.46E-17,,,
21387,25.4078,,7.06E-17,2.05E-16,,,
21400,25.4232,,,1.12E-16,,,
21410,25.4351,,,5.66E-17,,,
21441,25.4719,,7.78E-17,6.27E-16,,,
21490,25.5301,,3.41E-16,7.19E-16,,,
21554,25.6062,,,6.24E-17,,,
21580,25.637,,2.41E-16,3.82E-16,,,
21703,25.7832,,,1.62E-16,,,
21793,25.8901,,,5.61E-17,,,
21887,26.0018,,1.04E-16,9.87E-17,,,
21991,26.1253,,,1.02E-16,,,
22012,26.1503,,,7.29E-17,,,
22026,26.1669,,3.96E-16,2.21E-16,,,
22041,26.1847,,3.42E-16,5.14E-16,,3.84E-17,
22058,26.2049,,7.24E-17,1.87E-16,,,
22116,26.2738,,1.78E-15,2.68E-15,,3.21E-16,7.64E-17
22249,26.4318,,8.26E-17,1.39E-16,,,
22285,26.4746,,,1.85E-16,,,
22301,26.4936,,8.10E-16,1.70E-15,,,
22391,26.6005,,,8.86E-17,,,
22457,26.6789,,,5.97E-17,,,
22489,26.7169,,4.20E-16,1.02E-15,,,
22537,26.774,,,5.08E-17,,,
22551,26.7906,,5.23E-17,4.43E-16,,,
22620,26.8726,,2.03E-16,4.91E-16,,,
22628,26.8821,,,9.01E-17,,,
22661,26.9213,,9.52E-16,1.50E-15,,,
22698,26.9652,,,1.09E-16,,,
22786,27.0698,,5.53E-17,2.76E-16,,,
22790,27.0745,,1.11E-16,3.49E-16,,,
22844,27.1387,,,1.16E-16,,,
22918,27.2266,,9.75E-17,8.89E-17,,,
23030,27.3596,,2.03E-16,4.22E-16,,,
23072,27.4095,,1.33E-15,2.14E-15,,,
23096,27.438,,7.02E-17,3.51E-16,,,
23142,27.4927,,,5.11E-17,,,
23156,27.5093,,1.78E-15,2.51E-15,,1.05E-16,3.87E-17
23380,27.7754,,,7.95E-17,,,
23497,27.9144,,,1.43E-15,,,
23622,28.0629,,,8.77E-17,,,
23684,28.1366,,,1.09E-16,,,
23699,28.1544,,,5.60E-17,,,
23804,28.2792,,1.93E-16,7.77E-16,,,
23817,28.2946,,1.09E-16,1.60E-16,,,
23854,28.3386,,1.05E-16,3.39E-16,,,
23898,28.3908,,,2.13E-16,,,
24055,28.5773,,1.82E-16,7.84E-16,,,
24090,28.6189,,,6.62E-17,,,
24106,28.6379,,6.87E-17,1.62E-16,,,
24178,28.7235,,8.47E-17,1.83E-16,,,
24185,28.7318,,5.24E-17,1.42E-16,,,
24199,28.7484,,7.91E-17,2.18E-16,,,
24257,28.8173,,,4.63E-16,,,
24258,28.8185,,2.59E-16,,,,
24287,28.853,,,7.58E-17,,,
24343,28.9195,,8.03E-17,2.89E-16,,,
24373,28.9551,,,7.87E-16,,,
24395,28.9813,,5.89E-17,2.03E-16,,,
24509,29.1167,,5.99E-17,1.71E-16,,,
24616,29.2438,,6.06E-17,1.35E-16,,,
24671,29.3091,,7.85E-17,1.16E-16,,,
24712,29.3579,,,5.23E-17,,,
24723,29.3709,,,1.65E-16,,,
24938,29.6263,,1.03E-16,1.47E-16,,,
24968,29.662,,,5.82E-17,,,
25074,29.7879,,,7.46E-17,,,
25088,29.8045,,6.56E-17,1.10E-16,,,
25095,29.8129,,8.59E-17,1.35E-16,,,
25134,29.8592,,,9.10E-17,,,
25152,29.8806,,,2.03E-16,,,
25214,29.9542,,6.16E-17,1.36E-16,,,
25239,29.9839,,,1.33E-16,,,
25293,30.0481,,5.31E-16,1.67E-15,,,
25328,30.0897,,,6.76E-17,,,
25409,30.1859,,6.93E-17,1.22E-16,,,
25488,30.2797,,1.26E-16,3.02E-16,,,
25628,30.4461,,,5.32E-17,,,
25877,30.7419,,,1.38E-16,,,
25963,30.844,,,5.76E-17,,,
26016,30.907,,,5.46E-17,,,
26023,30.9153,,,5.10E-17,,,
26030,30.9236,,5.83E-17,2.33E-16,,,
26070,30.9712,,,4.95E-17,,,
26193,31.1173,,,1.21E-16,,,
26354,31.3086,,,5.04E-17,,,
26403,31.3668,,6.21E-17,1.16E-16,,,
26418,31.3846,,,1.25E-16,,,
26444,31.4155,,5.05E-16,1.02E-15,,,
26462,31.4369,,1.57E-16,3.50E-16,,,
26620,31.6246,,,1.11E-16,,,
26669,31.6828,,,1.19E-16,,,
26729,31.7541,,,6.14E-17,,,
26814,31.855,,,7.22E-17,,,
26850,31.8978,,,5.24E-17,,,
27063,32.1508,,6.05E-17,1.66E-16,,,
27143,32.2459,7.13E-15,2.48E-15,4.69E-15,,2.54E-16,6.49E-17
27152,32.2566,,2.26E-15,5.54E-15,,2.99E-16,1.18E-16
27192,32.3041,,,9.73E-17,,,
27201,32.3148,,,5.05E-17,,,
27246,32.3682,,,9.23E-17,,,
27309,32.4431,,,2.27E-16,,,
27341,32.4811,,,2.17E-16,,,
27402,32.5536,,5.13E-17,1.29E-16,,,
27474,32.6391,,,5.44E-17,,,
27539,32.7163,,5.85E-17,1.65E-16,,,
27588,32.7745,,8.01E-16,2.41E-15,,,
27592,32.7793,,,1.10E-16,,,
27608,32.7983,,5.41E-17,6.60E-17,,,
27614,32.8054,,5.79E-17,5.70E-17,,,
27684,32.8886,,2.06E-16,3.07E-16,,,
27866,33.1048,,6.21E-17,1.92E-16,,,
27904,33.15,,,7.49E-17,,,
27956,33.2117,,,7.57E-17,,,
28028,33.2973,,1.12E-16,2.05E-16,,,
28097,33.3792,,,6.80E-17,,,
28160,33.4541,,1.25E-16,4.19E-16,,,
28198,33.4992,,,4.89E-17,,,
28289,33.6073,,1.27E-16,2.51E-16,,,
28341,33.6691,,,8.74E-17,,,
28407,33.7475,,,9.84E-17,,,
28435,33.7808,,5.25E-16,9.25E-16,,,
28510,33.8699,,6.39E-17,2.55E-16,,,
28572,33.9435,,,8.16E-17,,,
28577,33.9495,,,4.92E-17,,,
28588,33.9625,,,1.70E-16,,,
28653,34.0398,,,8.28E-17,,,
28712,34.1099,,,9.63E-17,,,
28758,34.1645,,3.08E-16,6.16E-16,,,
28817,34.2346,,,2.79E-16,,,
28829,34.2489,,,8.48E-16,,,
28843,34.2655,,,5.08E-17,,,
28949,34.3914,,1.49E-16,4.53E-16,,,
29002,34.4544,,1.83E-16,2.28E-16,,,
29010,34.4639,,1.19E-16,2.01E-16,,,
29083,34.5506,,1.75E-16,3.20E-16,,,
29384,34.9082,,3.65E-16,8.59E-16,,,
29582,35.1434,,2.05E-16,8.89E-16,,,
29643,35.2159,,,8.76E-17,,,
29732,35.3216,,,1.18E-16,,,
29837,35.4464,,,7.77E-17,,,
29846,35.457,,9.27E-17,1.20E-16,,,
29851,35.463,,1.34E-16,4.97E-16,,,
29917,35.5414,,,1.16E-16,,,
30108,35.7683,,,5.63E-17,,,
30147,35.8146,,2.27E-16,1.58E-15,,,
30210,35.8895,,,1.25E-16,,,
30261,35.9501,,1.64E-16,3.32E-16,,,
30319,36.019,,,5.39E-17,,,
30349,36.0546,,,7.14E-17,,,
30371,36.0807,,,7.51E-17,,,
30419,36.1378,,,8.49E-17,,,
30507,36.2423,,,8.72E-17,,,
30535,36.2756,,7.98E-16,9.07E-16,,,
30553,36.297,,,1.88E-16,,,
30592,36.3433,,7.96E-16,5.89E-16,,,
30624,36.3813,,2.77E-16,5.43E-16,,,
30690,36.4597,,5.94E-17,1.03E-16,,,
30706,36.4787,,,6.10E-17,,,
30724,36.5001,,,1.05E-16,,,
30731,36.5084,,2.61E-16,4.17E-16,,,
30777,36.5631,,7.96E-17,1.64E-16,,,
30836,36.6332,,5.95E-17,8.44E-17,,,
30877,36.6819,,1.77E-16,3.12E-16,,,
30927,36.7413,,,5.85E-17,,,
30947,36.765,,6.82E-17,2.10E-16,,,
31132,36.9848,,5.97E-16,1.90E-15,,,
31279,37.1595,,,1.77E-16,,,
31408,37.3127,,5.71E-17,,,,
31523,37.4493,,5.53E-17,2.27E-16,,,
31553,37.485,,6.07E-17,9.02E-17,,,
31582,37.5194,,,1.96E-16,,,
31832,37.8164,,1.65E-16,3.55E-16,,,
31959,37.9673,,5.49E-17,4.92E-17,,,
32061,38.0885,,2.33E-16,3.26E-16,,,
32073,38.1027,,,5.52E-17,,,
32102,38.1372,,,6.44E-17,,,
32138,38.1799,,,5.34E-17,,,
32143,38.1859,,1.06E-15,2.22E-15,,,
32187,38.2382,,5.22E-17,1.29E-16,,,
32260,38.3249,,,1.31E-16,,,
32293,38.3641,,,5.33E-17,,,
32352,38.4342,,3.81E-16,7.40E-16,,,
32459,38.5613,,1.07E-16,1.87E-16,,,
32521,38.6349,,5.06E-17,,,,
32568,38.6908,,,7.26E-17,,,
32619,38.7514,,1.53E-16,3.38E-16,,,
32673,38.8155,,2.13E-16,5.73E-16,,,
32738,38.8927,,,1.12E-16,,,
32741,38.8963,,1.26E-16,2.97E-16,,,
32746,38.9022,,,6.27E-17,,,
32755,38.9129,,1.57E-16,2.80E-16,,,
32762,38.9213,,,5.42E-17,,,
32789,38.9533,,8.12E-17,5.17E-16,,,
32940,39.1327,,,7.41E-17,,,
33070,39.2872,,,6.75E-17,,,
33164,39.3988,,,8.27E-17,,,
33231,39.4784,,,1.14E-16,,,
33326,39.5913,,8.76E-17,1.68E-16,,,
33368,39.6412,,6.83E-17,1.36E-16,,,
33412,39.6935,,,1.11E-16,,,
33439,39.7255,,1.03E-16,3.22E-16,,,
33453,39.7422,,1.60E-15,2.72E-15,,1.13E-16,4.64E-17
33699,40.0344,,7.66E-17,1.12E-16,,,
33823,40.1817,,,8.43E-17,,,
34063,40.4668,,,1.67E-16,,,
34118,40.5322,,6.45E-17,1.50E-16,,,
34124,40.5393,,,1.33E-16,,,
34135,40.5524,,5.58E-17,5.40E-17,,,
34143,40.5619,,,7.19E-17,,,
34145,40.5643,,,8.45E-17,,,
34161,40.5833,,,8.77E-17,,,
34275,40.7187,,,8.68E-17,,,
34425,40.8969,,,1.87E-16,,,
34447,40.923,,2.82E-16,5.61E-16,,,
34464,40.9432,,7.84E-17,7.97E-17,,,
34515,41.0038,,,6.37E-17,,,
34635,41.1464,,,1.47E-16,,,
34682,41.2022,,1.45E-16,2.96E-16,,,
34725,41.2533,,,9.54E-17,,,
34751,41.2842,,7.71E-17,2.27E-16,,,
34827,41.3745,,,1.38E-16,,,
34848,41.3994,,,1.54E-16,,,
34849,41.4006,,5.35E-17,,,,
34852,41.4042,,,7.39E-17,,,
35197,41.814,,,5.63E-17,,,
35199,41.8164,,,1.29E-16,,,
35271,41.9019,,,1.18E-16,,,
35395,42.0493,,,1.21E-16,,,
35415,42.073,,,1.64E-16,,,
35564,42.25,,6.98E-17,8.49E-17,,,
35706,42.4187,,,7.17E-17,,,
35716,42.4306,,5.01E-17,7.06E-17,,,
35899,42.648,,,1.78E-16,,,
35993,42.7597,,5.75E-17,1.01E-16,,,
36061,42.8405,,1.40E-16,1.74E-16,,,
36064,42.844,,,8.54E-17,,,
36213,43.021,,1.13E-16,2.12E-16,,,
36228,43.0389,,1.38E-16,3.22E-16,,,
36332,43.1624,,,2.36E-16,,,
36434,43.2836,,,1.90E-16,,,
36565,43.4392,,,9.76E-17,,,
36648,43.5378,,,1.17E-16,,,
36656,43.5473,,,1.77E-16,,,
36802,43.7208,,5.43E-17,1.68E-16,,,
36872,43.8039,,,1.27E-16,,,
36884,43.8182,,1.99E-16,2.23E-16,,,
36945,43.8907,,4.33E-15,6.21E-15,,,
36963,43.912,,,1.09E-16,,,
37250,44.253,,2.37E-16,3.72E-16,,,
37273,44.2803,,,1.01E-16,,,
37291,44.3017,,,6.80E-17,,,
37330,44.348,,5.27E-17,1.62E-16,,,
37418,44.4526,,,9.20E-17,,,
37430,44.4668,,1.39E-15,2.28E-15,,,
37434,44.4716,,,6.24E-17,,,
37502,44.5524,,2.98E-16,5.78E-16,,,
37627,44.7009,,,5.15E-17,,,
37776,44.8779,,,1.08E-16,,,
37794,44.8993,,9.66E-17,1.50E-16,,,
37872,44.9919,,,1.65E-16,,,
37910,45.0371,,,5.89E-17,,,
37941,45.0739,,9.86E-17,4.69E-16,,,
37950,45.0846,,,7.57E-17,,,
38058,45.2129,,1.15E-16,2.62E-16,,,
38098,45.2604,,2.73E-16,3.82E-16,,,
38115,45.2806,,9.63E-16,1.38E-15,,,
38160,45.3341,,5.60E-17,6.56E-17,,,
38166,45.3412,,1.65E-15,2.77E-15,,9.82E-17,5.78E-17
38193,45.3733,,,2.92E-16,,,
38211,45.3947,,,1.18E-16,,,
38228,45.4149,,6.43E-17,3.00E-16,,,
38360,45.5717,,5.84E-17,1.42E-16,,,
38576,45.8283,,,1.23E-16,,,
38690,45.9637,,8.33E-17,1.48E-16,,,
38701,45.9768,,,1.46E-16,,,
38724,46.0041,,8.07E-17,2.67E-16,,,
38763,46.0504,,8.34E-16,1.58E-15,,,
38776,46.0659,,9.19E-17,3.05E-16,,,
38804,46.0992,,,6.82E-17,,,
38893,46.2049,,3.81E-16,1.07E-15,,,
38938,46.2583,,3.57E-16,4.43E-16,,,
38969,46.2952,,3.68E-15,4.64E-15,,,
39069,46.414,,9.19E-17,1.63E-16,,,
39083,46.4306,,2.29E-16,4.98E-16,,,
39287,46.673,,,8.71E-17,,,
39493,46.9177,,1.12E-16,1.52E-16,,,
39552,46.9878,,,8.92E-17,,,
39558,46.9949,,1.68E-16,3.46E-16,,,
39618,47.0662,,3.10E-16,3.34E-16,,,
39747,47.2194,,4.90E-16,4.57E-16,,,
39817,47.3026,,2.85E-16,1.10E-15,,,
39872,47.3679,,8.16E-17,1.86E-16,,,
40287,47.861,,6.19E-17,1.60E-16,,,
40314,47.893,,4.63E-16,7.53E-16,,,
40339,47.9227,,1.01E-16,1.46E-16,,,
40445,48.0487,,6.84E-17,2.70E-16,,,
40456,48.0617,,,3.52E-16,,,
40493,48.1057,,1.52E-16,3.20E-16,,,
40521,48.1389,,1.43E-16,4.42E-16,,,
40539,48.1603,,,1.50E-16,,,
40568,48.1948,,3.39E-16,5.91E-16,,,
40686,48.335,,,5.06E-17,,,
40880,48.5654,,,7.42E-17,,,
40990,48.6961,,2.66E-16,6.85E-16,,,
41035,48.7496,,,4.89E-17,,,
41042,48.7579,,5.66E-17,3.98E-16,,,
41071,48.7923,,5.85E-16,1.10E-15,,,
41119,48.8494,,,8.54E-17,,,
41226,48.9765,,,9.93E-17,,,
41301,49.0656,,,7.12E-17,,,
41434,49.2236,,,5.65E-17,,,
41436,49.226,,,1.02E-16,,,
41463,49.258,,8.17E-17,1.39E-16,,,
41499,49.3008,,,1.17E-16,,,
41539,49.3483,,9.36E-17,2.02E-16,,,
41687,49.5242,,,5.06E-17,,,
41729,49.5741,,1.37E-16,1.54E-16,,,
41744,49.5919,,1.05E-16,2.13E-16,,,
41877,49.7499,,2.46E-16,8.00E-16,,,
42002,49.8984,,,1.51E-16,,,
42053,49.959,,1.56E-16,4.75E-16,,,
42148,50.0718,,,5.15E-17,,,
42286,50.2358,,,1.34E-16,,,
42302,50.2548,,,1.79E-16,,,
42303,50.256,,4.92E-17,,,,
42322,50.2785,,,1.05E-16,,,
42360,50.3237,,,5.54E-17,,,
42505,50.4959,,1.18E-16,2.71E-16,,,
42530,50.5256,,1.68E-16,2.73E-16,,,
42587,50.5934,,6.43E-17,6.45E-17,,,
42603,50.6124,,1.90E-16,3.72E-16,,,
42627,50.6409,,2.70E-16,5.44E-16,,,
42749,50.7858,,5.38E-17,,,,
42824,50.8749,,,5.80E-17,,,
42827,50.8785,,,4.93E-17,,,
42839,50.8927,,,2.97E-16,,,
42888,50.9509,,,6.41E-17,,,
42914,50.9818,,1.21E-16,1.35E-16,,,
42952,51.027,,1.94E-15,2.57E-15,,,
42955,51.0305,,1.18E-16,1.29E-16,,,
43035,51.1256,,1.13E-16,2.10E-16,,,
43112,51.2171,,2.29E-16,3.45E-16,,,
43165,51.28,,1.54E-16,3.94E-16,,,
43168,51.2836,,,1.56E-16,,,
43260,51.3929,,5.15E-17,,,,
43355,51.5057,,,9.51E-17,,,
43377,51.5319,,8.65E-17,2.05E-16,,,
43399,51.558,,,1.81E-16,,,
43494,51.6709,,7.52E-17,1.93E-16,,,
43541,51.7267,,,5.40E-17,,,
43577,51.7695,,5.32E-17,6.41E-17,,,
43666,51.8752,,,1.34E-16,,,
43783,52.0142,,9.74E-16,2.12E-15,,,
43798,52.032,,5.28E-16,1.02E-15,,,
43929,52.1877,,,8.10E-17,,,
43959,52.2233,,,1.04E-16,,,
43986,52.2554,,8.87E-16,7.96E-16,,7.48E-17,
44029,52.3065,,,8.52E-17,,,
44064,52.348,,,5.17E-17,,,
44122,52.4169,,,6.04E-17,,,
44178,52.4835,,,5.89E-17,,,
44262,52.5833,,9.26E-17,1.23E-16,,,
44275,52.5987,,2.04E-16,2.89E-16,,,
44378,52.7211,,5.96E-17,9.23E-17,,,
44432,52.7852,,6.32E-17,1.39E-16,,,
44437,52.7912,,7.67E-17,3.76E-16,,,
44447,52.803,,5.64E-16,3.30E-15,,3.79E-17,1.57E-17
44650,53.0442,,,7.65E-17,,,
44674,53.0727,,5.40E-17,1.44E-16,,,
44823,53.2497,,8.01E-17,1.55E-16,,,
44940,53.3887,,9.02E-17,2.31E-16,,,
45023,53.4873,,7.52E-17,1.07E-16,,,
45206,53.7047,,5.03E-17,9.19E-17,,,
45249,53.7558,,4.16E-16,1.08E-15,,,
45310,53.8283,,1.12E-16,4.22E-16,,,
45388,53.9209,,1.66E-16,4.30E-16,,,
45439,53.9815,,1.36E-15,2.37E-15,,2.15E-16,2.10E-17
45581,54.1502,,6.33E-16,1.99E-15,,,
45826,54.4413,,5.03E-17,5.36E-17,,,
45847,54.4662,,,6.81E-17,,,
45857,54.4781,,1.75E-16,3.87E-16,,,
45873,54.4971,,8.38E-17,5.68E-16,,,
45897,54.5256,,,5.64E-17,,,
45905,54.5351,,,4.98E-17,,,
45928,54.5625,,,1.33E-16,,,
45984,54.629,,6.55E-16,1.33E-15,,,
46234,54.926,,,1.05E-16,,,
46246,54.9402,,,5.71E-17,,,
46337,55.0484,,5.47E-17,9.93E-17,,,
46419,55.1458,,4.56E-16,7.04E-16,,,
46426,55.1541,,,8.20E-17,,,
46447,55.179,,5.38E-17,3.40E-16,,,
46500,55.242,,,6.16E-17,,,
46538,55.2871,,6.57E-17,9.54E-17,,,
46618,55.3822,,1.48E-16,4.97E-16,,,
46627,55.3929,,,1.78E-16,,,
46654,55.425,,7.71E-17,7.74E-17,,,
46681,55.457,,,8.03E-17,,,
46715,55.4974,,,5.49E-17,,,
46741,55.5283,,1.51E-16,1.47E-16,,,
46873,55.6851,,1.80E-16,7.38E-16,,,
47060,55.9073,,,6.66E-17,,,
47176,56.0451,,5.12E-16,6.29E-16,,,
47216,56.0926,,,6.01E-17,,,
47235,56.1152,,,6.40E-17,,,
47250,56.133,,2.42E-16,5.76E-16,,,
47297,56.1888,,5.30E-17,8.76E-17,,,
47333,56.2316,,,2.00E-16,,,
47414,56.3278,,5.10E-17,9.62E-17,,,
47435,56.3528,,,5.88E-17,,,
47527,56.4621,,,1.02E-16,,,
47612,56.5631,,,2.11E-16,,,
47819,56.809,,,9.91E-16,,,
47902,56.9076,,,5.72E-17,,,
47915,56.923,,1.10E-16,3.92E-16,,,
47951,56.9658,,8.70E-17,1.52E-16,,,
48028,57.0573,,,1.76E-16,,,
48365,57.4576,,6.81E-17,1.71E-16,,,
48372,57.4659,,1.30E-16,5.05E-16,,,
48398,57.4968,,,1.59E-16,,,
48454,57.5634,,3.09E-16,6.52E-16,,,
48462,57.5729,,,7.07E-17,,,
48604,57.7416,,5.94E-17,1.07E-16,,,
48633,57.776,,,5.61E-17,,,
48702,57.858,,1.85E-16,3.67E-16,,,
48799,57.9732,,1.87E-16,4.55E-16,,,
48840,58.0219,,,7.98E-17,,,
48879,58.0683,,,5.93E-17,,,
48938,58.1383,,6.35E-16,1.40E-15,,,
49031,58.2488,,,1.41E-16,,,
49069,58.294,,1.27E-16,1.19E-16,,,
49091,58.3201,,,1.86E-16,,,
49223,58.4769,,6.14E-17,1.61E-16,,,
49329,58.6029,,,1.46E-16,,,
49375,58.6575,,5.20E-17,4.40E-16,,,
49442,58.7371,,,3.04E-16,,,
49639,58.9711,,,5.20E-17,,,
49665,59.002,,6.30E-16,1.94E-15,,,
49749,59.1018,,5.22E-17,7.49E-17,,,
49819,59.185,,1.19E-16,2.65E-16,,,
49865,59.2396,6.97E-15,1.80E-15,4.02E-15,,5.89E-17,
49878,59.2551,,,7.42E-17,,,
49894,59.2741,,,3.69E-16,,,
49949,59.3394,,2.83E-16,4.35E-16,,,
49970,59.3644,,7.89E-17,1.61E-16,,,
50070,59.4832,,,5.70E-17,,,
50116,59.5378,,1.57E-16,3.79E-16,,,
50232,59.6756,,,8.34E-17,,,
50472,59.9607,,,9.61E-17,,,
50498,59.9916,,,5.25E-17,,,
50554,60.0582,,2.46E-16,4.81E-16,,,
50683,60.2114,,,8.71E-17,,,
50743,60.2827,,,6.81E-17,,,
50747,60.2874,,,5.79E-17,,,
50918,60.4906,,2.00E-16,3.41E-16,,,
50948,60.5262,,,5.29E-17,,,
50961,60.5417,,,7.96E-17,,,
50963,60.544,,6.36E-17,2.66E-16,,,
50977,60.5607,,,2.53E-15,,,
51027,60.6201,,8.54E-17,1.61E-16,,,
51221,60.8505,,1.86E-16,4.32E-16,,,
51382,61.0418,,,7.61E-17,,,
51481,61.1594,,,5.50E-17,,,
51508,61.1915,,,6.08E-17,,,
51702,61.422,,,6.12E-17,,,
51771,61.5039,,,1.32E-16,,,
51792,61.5289,,,5.31E-17,,,
51831,61.5752,,,1.07E-16,,,
51874,61.6263,,7.59E-17,8.05E-17,,,
51910,61.6691,,,8.59E-17,,,
52030,61.8116,,,2.43E-16,,,
52044,61.8283,,6.16E-17,1.77E-16,,,
52086,61.8782,,,1.31E-16,,,
52128,61.9281,,5.50E-17,1.02E-16,,,
52175,61.9839,,2.05E-16,3.86E-16,,,
52219,62.0362,,,5.55E-17,,,
52251,62.0742,,,5.38E-17,,,
52280,62.1086,,6.00E-17,8.64E-17,,,
52284,62.1134,,4.14E-16,5.31E-16,,,
52288,62.1181,,,8.35E-17,,,
52443,62.3023,,,1.84E-16,,,
52505,62.3759,,1.23E-16,2.38E-16,,,
52514,62.3866,,7.39E-17,4.72E-16,,,
52523,62.3973,,,5.95E-17,,,
52729,62.6421,,5.97E-17,,,,
52944,62.8975,,,8.61E-17,,,
52980,62.9402,,,8.02E-17,,,
53009,62.9747,,7.45E-17,1.98E-16,,,
53012,62.9783,,,6.21E-17,,,
53044,63.0163,,1.82E-16,1.93E-16,,,
53057,63.0317,,,9.86E-16,,,
53073,63.0507,,,9.68E-17,,,
53218,63.223,,,1.08E-16,,,
53240,63.2491,,,6.14E-17,,,
53243,63.2527,4.77E-15,,1.15E-16,,,
53348,63.3774,,3.40E-16,5.28E-16,,,
53393,63.4309,,6.44E-17,9.72E-17,,,
53583,63.6566,,,1.73E-16,,,
53603,63.6804,,3.81E-16,6.78E-16,,,
53734,63.836,,7.49E-17,1.10E-16,,,
53757,63.8633,,,5.58E-17,,,
53777,63.8871,,,1.22E-16,,,
53873,64.0011,,8.37E-17,1.03E-16,,,
53883,64.013,,,5.41E-17,,,
54031,64.1888,,,6.04E-17,,,
54069,64.234,,4.57E-16,9.80E-16,,,
54124,64.2993,,,6.24E-17,,,
54354,64.5726,,,1.12E-16,,,
54517,64.7662,,,9.94E-17,,,
54532,64.784,,,1.84E-16,,,
54552,64.8078,,2.61E-16,4.85E-16,,,
54583,64.8446,,,1.14E-16,,,
54639,64.9111,,,7.41E-17,,,
54718,65.005,,,2.26E-16,,,
54772,65.0691,,,7.95E-17,,,
54787,65.087,,,1.38E-16,,,
54874,65.1903,,7.36E-17,2.00E-16,,,
54944,65.2735,,,6.16E-17,,,
55006,65.3471,,,1.78E-16,,,
55032,65.378,,,2.48E-16,,,
55033,65.3792,,1.27E-16,,,,
55064,65.416,,,2.32E-16,,,
55144,65.5111,,,8.34E-17,,,
55226,65.6085,,1.74E-16,4.33E-16,,,
55241,65.6263,,,1.56E-16,,,
55478,65.9079,,,7.57E-17,,,
55555,65.9993,,5.18E-17,3.26E-16,,,
55665,66.13,,6.75E-17,7.46E-17,,,
55686,66.155,,,8.67E-17,,,
55839,66.3367,,1.75E-15,2.91E-15,,,
55943,66.4603,,,1.14E-16,,,
55966,66.4876,,1.74E-16,3.85E-16,,,
55981,66.5054,,,9.66E-17,,,
56096,66.642,,,7.46E-17,,,
56152,66.7086,,1.31E-16,2.23E-16,,,
56246,66.8202,,1.47E-15,2.92E-15,,,
56250,66.825,,,1.32E-16,,,
56449,67.0614,,7.42E-17,7.41E-17,,,
56586,67.2242,,,1.81E-16,,,
56611,67.2539,,6.47E-17,1.81E-16,,,
56634,67.2812,,,5.31E-17,,,
56649,67.299,,,2.00E-16,,,
56661,67.3133,,,1.26E-16,,,
56748,67.4166,,,6.75E-17,,,
56758,67.4285,,,8.17E-17,,,
56866,67.5568,,,5.95E-17,,,
56907,67.6055,,1.12E-16,1.70E-16,,,
56939,67.6435,,,1.14E-16,,,
56966,67.6756,,5.35E-17,7.22E-17,,,
56995,67.7101,,,5.83E-17,,,
57015,67.7338,,3.60E-16,6.26E-16,,,
57104,67.8396,,,8.49E-17,,,
57128,67.8681,,,4.06E-16,,,
57130,67.8704,,1.60E-16,,,,
57201,67.9548,,1.07E-16,2.17E-16,,,
57227,67.9857,,,1.05E-16,,,
57240,68.0011,,6.63E-17,1.84E-16,,,
57409,68.2019,,3.02E-16,6.68E-16,,,
57424,68.2197,,,6.10E-17,,,
57490,68.2981,,2.17E-16,3.83E-16,,,
57686,68.531,,2.45E-16,4.11E-16,,,
57778,68.6403,,1.99E-15,2.37E-15,,,
57834,68.7068,,,1.43E-16,,,
57842,68.7163,,,5.11E-16,,,
57843,68.7175,,2.75E-16,,,,
57986,68.8874,,2.11E-16,2.88E-16,,,
57999,68.9028,,9.63E-17,2.42E-16,,,
58028,68.9373,,,8.44E-17,,,
58057,68.9717,,3.80E-16,8.75E-16,,,
58067,68.9836,,7.47E-17,2.24E-16,,,
58127,69.0549,,2.62E-16,5.80E-16,,,
58170,69.106,,2.05E-16,6.25E-16,,,
58179,69.1167,,,7.57E-17,,,
58193,69.1333,,5.41E-16,7.99E-16,,,
58203,69.1452,,,5.27E-17,,,
58272,69.2271,,,5.42E-17,,,
58303,69.264,,,6.89E-17,,,
58489,69.4849,,,7.32E-17,,,
58534,69.5384,,,5.36E-17,,,
