Index,TimeStamp (s),Fe (g),La (g),Ce (g),Th (g),Nd (g),Pr (g)
105597,125.4492,,,5.343E-17,,,
105718,125.5930,,,1.041E-16,,,
105798,125.6880,,,2.215E-16,,,
105905,125.8151,,,1.393E-16,,,
106238,126.2107,,,2.650E-17,,,
106247,126.2214,,1.628E-16,3.435E-16,,2.024E-16,5.773E-17
106280,126.2606,,2.905E-16,5.604E-16,,,
106547,126.5778,,,3.520E-16,,,
106559,126.5921,,,1.400E-16,,,
106785,126.8606,,,3.238E-17,,,
107119,127.2574,,,2.093E-16,,,
107273,127.4403,,2.016E-16,4.124E-16,,,
107718,127.9690,,,3.065E-17,,,
108239,128.5879,,1.257E-15,2.405E-15,,1.199E-15,3.744E-16
108338,128.7055,,5.816E-17,7.575E-17,,,
108760,129.2069,,,3.581E-16,,,
108889,129.3601,,3.137E-16,7.552E-16,,3.186E-16,6.000E-17
109063,129.5668,,,1.155E-16,,,
109190,129.7177,,,5.268E-17,,,
109313,129.8638,,,1.723E-16,,,
109363,129.9232,,3.177E-17,8.445E-17,,,
109428,130.0005,,,1.197E-16,,,
109627,130.2369,,,7.355E-17,,,
109657,130.2725,,4.690E-17,,,,
109658,130.2737,,,2.184E-16,,,
109957,130.6289,,4.510E-17,2.562E-16,,,
109987,130.6646,,,2.943E-16,,,
110338,131.0815,,,6.568E-17,,,
110404,131.1600,,,3.304E-16,,,
110509,131.2847,,,1.224E-16,,,
110663,131.4676,,3.565E-16,6.120E-16,,2.554E-16,8.597E-17
110859,131.7005,,1.273E-16,1.821E-16,,9.453E-17,2.719E-17
111000,131.8680,,,3.985E-17,,,
111039,131.9143,,,2.730E-17,,,
111055,131.9333,,,3.779E-16,,,
111376,132.3147,,,4.576E-17,,,
111549,132.5202,,9.286E-17,2.414E-16,,,
111566,132.5404,,,1.078E-16,,,
111649,132.6390,,,6.004E-16,,,
111676,132.6711,,,3.277E-16,,,
111722,132.7257,,8.810E-17,2.042E-16,,1.003E-16,3.113E-17
112183,133.2734,,,5.064E-16,,,
112227,133.3257,,8.718E-17,1.075E-16,,,
112498,133.6476,,,4.629E-17,,,
112523,133.6773,,,1.621E-16,,,
112725,133.9173,,3.587E-17,9.411E-17,,,
112939,134.1715,,1.312E-15,2.370E-15,,,
113081,134.3402,,,3.824E-17,,,
113191,134.4709,,,9.063E-17,,,
113280,134.5766,,,2.811E-16,,,
113464,134.7952,,5.538E-16,8.173E-16,,,
113699,135.0744,,,5.245E-16,,,
113733,135.1148,,,4.066E-16,,,
114187,135.6542,,,1.402E-16,,,
114256,135.7361,,4.151E-17,6.906E-17,,9.994E-17,
114331,135.8252,,7.384E-17,1.419E-16,,5.044E-17,1.723E-17
114438,135.9523,,2.531E-17,8.206E-17,,,
114602,136.1472,,,8.022E-16,,,
114665,136.2220,,,1.007E-16,,,
114696,136.2588,,,3.505E-16,,,
115424,137.1237,,,1.038E-16,,,
115598,137.3304,,,1.885E-16,,,
115942,137.7391,,,2.581E-16,,,
115989,137.7949,,2.483E-15,5.671E-15,3.027E-17,3.036E-15,7.462E-16
116220,138.0694,,,1.785E-15,,,
116300,138.1644,,,1.372E-15,,,
116533,138.4412,,1.377E-16,2.692E-16,,1.664E-16,3.849E-17
116652,138.5826,,,1.965E-16,,,
116732,138.6776,,,6.229E-16,,,
116938,138.9223,,2.790E-16,8.651E-16,,,
117223,139.2609,,3.359E-16,7.350E-16,,4.306E-16,1.041E-16
117243,139.2847,,,5.177E-17,,,
117546,139.6446,,,2.744E-17,,,
117740,139.8751,,,8.897E-16,,,
117768,139.9084,,,1.634E-16,,,
117840,139.9939,,7.874E-17,1.206E-16,,,
117955,140.1305,,,4.717E-16,,,
118032,140.2220,,,4.608E-17,,,
118065,140.2612,,,2.573E-16,,,
118241,140.4703,,,1.247E-16,,,
